inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
184,,gyeongbuk,166,20051201,14,hospital,4497414065,401527502,4339151908,2591686925,48701845,83655518,82117242,0,-278219018,994291198,932131491,89698740,62159707,4917120193,4236533525,484782770,325392770,3088460514,1474825813,983040281,1613634701,1.57E+09,2822950877,0,4306124600,396492714,3850972055,2418745636,49915330,76561767,69922158,0,32013394,1060060110,995291559,38819796,64768551,4450660746,4077097715,159390000,0,2373337098,561250951,155462065,1812086147,1.76E+09,3137383758,0,74,74,same
185,,gyeongnam,32,20120120,78,hospital,7319085415,686857007,6112708036,3554808728,23579577,231519005,200698849,19271020,292309924,2932262244,2710830383,1783637109,168850399,9161452278,8510009278,651443000,0,8190233966,4128549070,982603292,4061684896,4.00E+09,3903480556,1677675280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,49,same
186,,gyeongnam,155,20131202,195,nursing_hospital,10524193814,589088638,8964162472,5322929364,16706602,169124234,35928710,159784500,658740572,1467529200,1425664648,1180876150,41864552,8094746852,7484914041,125060000,0,1779919483,1779919483,976887439,0,0,7782356569,0,10232366395,648485994,8774831978,5157220968,25185861,158536573,65777073,130908473,544789238,1558450293,1505507137,1193859645,52943156,7902691464,7575085742,120060000,0,2337525760,2337525760,1493389328,0,0,7123615997,0,155,150,same
188,,gyeongbuk,172,20150611,366,nursing_hospital,6171100298,0,5716501623,3745476667,70949307,308332230,251599824,16673720,200542032,1293028427,1171053048,5991600,121975379,8492301777,8485601777,6700000,0,5501010634,1851010634,846841870,3.65E+09,3.60E+09,4284319570,0,6064186938,0,5530854204,3409747086,84641920,336884312,262213278,0,281090342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,125,same
193,,jeonbuk,26,20030102,102,hospital,8533038702,0,8146717236,4205604566,202143903,95288306,73710155,17661630,475515433,2985780753,2985780753,26227110,0,5144416664,5108334664,3.30E+07,0,4866876905,3159366905,769655898,1707510000,1692510000,3263320512,1953871319,9152147833,0,9090866906,4439691808,126944094,101948849,78415419,14640110,71636062,2832860284,2832860284,17611360,0,5726295212,5699847212,1.80E+07,0,5373627496,3293867496,787566049,2079760000,2064760000,3185528000,1876078807,100,108,same
198,,jeonnam,53,20100914,200,nursing_hospital,5466315740,358671641,4951304192,3163232743,34097581,151839082,150785906,5122530,33475876,2073194234,2055508234,1644869096,17686000,7404500527,7350561127,53939400,0,4795641082,972307739,694868913,3823333343,3818333343,4682053679,0,5393165780,370173357,4834826674,3142147298,5323817,154145273,154143327,4782498,34561795,1791906802,1776217284,1390798886,15689518,7621517232,7582712832,38804400,0,4764846231,246512892,0,4518333339,4518333339,4648577803,0,122,117,same
199,,jeonbuk,118,20150828,70,hospital,3245709950,160142250,2867317207,1776471340,10987424,150001590,55535304,10265990,68970337,1410760452,1403634852,675800350,7125600,5375975915,4718575915,8700000,0,1898029078,866850772,678453741,1031178306,9.25E+08,4888707289,184720689,3068540360,159370654,2664095879,1681906750,4666842,157086452,27932236,10191630,82462587,1636197308,1631184988,580508697,5012320,4863436135,4854736135,8700000,0,1679896491,706323861,472323670,973572630,946630650,4819736952,115750352,59,59,change
201,,busan,59,20051014,380,nursing_hospital,12173545279,1970002262,10221389175,6587918970,371459225,0,79841837,0,353613067,2098126492,2034934281,0,63192211,11891171971,11802518603,0,0,7114841809,3542841809,644178740,3.57E+09,3.52E+09,6874456654,4481734544,12518425573,1877285022,10171954927,7137567966,71332674,0,85209015,0,540518298,2342978310,2284349803,1816869230,58628507,8172677671,8057525463,33030000,0,3876248727,2076248727,715569434,1.80E+09,1.75E+09,6639407254,4246685144,180,191,same
206,,choongnam,159,19960501,339,general_hospital,1.04E+11,0,94226597063,43238410582,1479857324,446351445,1756566632,526550,11208159317,13440200761,12593375096,0,846825665,96213232246,93033622106,1587725200,0,60219395238,31164070906,594639593,29055324332,26425324332,49434037769,34114713245,93764300798,0,83806490587,36705843609,1585419415,234265926,2146278116,5427311,11303536389,14463950846,13697922151,22559027,766028695,86037826922,84002655366,919961600,0,60040369823,21507491847,0,38532877976,36202877976,40461407945,25142083421,855,855,same
207,,sejong,85,20121005,12,nursing_hospital,2224269820,91157130,1698291851,1054540818,38681379,310806951,129137469,0,162695267,1186505123,1185230063,221908000,1275060,4809728708,4779939907,1038800,0,2750474719,799082574,589911856,1951392145,1788696878,3245759112,473261085,2220419230,94995118,1644441333,1001776160,45688989,139679262,135971407,0,386992506,982059629,982059629,367077703,0,4849971523,4799182722,1038800,0,2748967307,971800629,574699732,1777166678,1777166678,3083063845,310565818,30,30,same
210,,busan,65,20140313,194,nursing_hospital,4524274168,211230886,3845286816,2559498645,325453063,535736388,280394898,0,257473141,1319372290,1283368928,0,36003362,9208506877,8890706877,2.16E+08,0,5326224311,899756670,521573206,4426467641,4416467641,5201654856,201334689,3908684705,185178140,3252379687,2070509167,4533293,301840760,301840760,0,173819411,908523126,859298566,0,49224560,8824019898,8724019898,0,0,4450282269,551367682,0,3898914587,3588914587,5282260755,120728790,96,96,change
212,,gyeongbuk,25,20150112,157,nursing_hospital,750304870,0,1062477771,675886873,35947690,0,38580282,0,-276225211,15323809,15323809,0,0,5265359079,5244747745,0,0,2886402201,506402201,484971986,2.38E+09,2.38E+09,2394280687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,37,same
213,,choongnam,161,20060927,86,nursing_hospital,2660439974,108424820,2341221123,1297379150,4218650,145312222,101292812,7722622,61977837,424463729,415144674,390348530,9319055,5196642933,5187865933,0,0,3716129382,756129382,4.80E+08,2.96E+09,2.66E+09,1904977280,0,2483036203,138349179,2179920229,1289385220,25333401,115711086,94229412,7602186,66786924,393832959,385686389,352543690,8146570,5246422477,5244622477,0,0,3797255993,837255993,611500000,2.96E+09,2.66E+09,1842999443,0,44,42,same
219,,gyeonggi,134,19960716,187,general_hospital,19834386153,4893623803,14452425786,8256016434,104930679,451472082,338427728,0,141795161,5187225593,4995361339,45003964,191864254,12720736151,11698736151,1.02E+09,0,14753789682,5621153461,4.30E+08,9132636221,6.34E+09,3154172062,0,20155442617,4888930043,15115183121,7787680140,176513086,613210247,342537848,0,-285367708,3960377524,3671779627,54355826,288597897,13176873919,12154873919,1.02E+09,0,14124874542,11655984240,4.40E+08,2468890302,0,3012376901,0,203,188,same
220,,gyeongbuk,171,20170531,118,nursing_hospital,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.50E+07,0,1427069711,577069711,418500000,8.50E+08,8.50E+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-,same
221,,gyeongbuk,173,20170531,100,nursing_hospital,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.50E+07,0,1427069711,577069711,418500000,8.50E+08,8.50E+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-,same
222,,gyeongbuk,10,19880906,66,hospital,4771337341,0,4924738889,2462769330,291375545,71670228,38559679,7189960,59113809,1043066605,1004572855,2200000,38493750,2892058815,2866418551,12572370,0,1672383491,1112383491,413102855,5.60E+08,5.30E+08,2262741929,1173386229,4804469841,0,4904652364,2359578170,274130653,105251463,38638823,4675460,64021207,993990042,953416045,1870000,40573997,2932134941,2909520377,12572370,0,1722496863,1162496863,443120633,5.60E+08,5.30E+08,2203628120,1114272420,70,70,same
223,,gyeonggi,105,20050509,136,nursing_hospital,3000046696,0,2754925676,1265778000,5973741,51423540,0,0,199671221,869968985,849604240,318068336,20364745,6435496022,6426932242,1420000,0,4363618245,714710929,411225464,3648907316,3648907316,2941846762,865697762,2968797323,0,2696356917,1243802800,1457089,40224701,0,0,233672794,960053560,936612197,266128951,23441363,6611271293,6602707513,1420000,0,4811585980,662678664,406384134,4148907316,4148907316,2759738873,683589873,46,46,same
224,,gyeongnam,6,19950706,94,hospital,12085310681,2345063451,9760131179,7079759390,242088411,203329445,90497092,11100720,7774297,1734400213,1516043474,0,218356739,7376729350,7286282550,76847700,0,6824774620,3389551948,4.00E+08,3435222672,2901840000,2286354943,678344943,11846091594,2429975359,9622741495,6504509540,406754142,91509817,75129638,1677640,106941425,1800743570,1627477413,0,173266157,4997017048,4890870248,92547700,0,4519179972,3056049569,4.00E+08,1463130403,1.44E+09,2278580646,670570646,129,134,same
225,,ulsan,125,20130206,158,nursing_hospital,3681334746,133015779,3242305534,2194824005,22069415,100193419,87882913,0,227889429,599086960,583759030,448292438,15327930,4236694917,4087644917,7.80E+07,0,2468529327,704789327,395979228,1763740000,1763740000,2367252550,2367252550,3328436370,138979292,2914251855,1935912090,13805382,130420213,108509604,5880,158584512,541522306,520759156,478034618,20763150,4227462858,4190012858,2.50E+07,0,2629622043,888522043,493066342,1741100000,1741100000,2139363121,2139363121,67,72,same
228,,jeonnam,175,19940708,94,hospital,8239625684,0,8036474713,4123918393,150609512,193347260,70671187,0,160413223,1697234103,1420532041,0,276702062,5085966405,5010966405,0,0,4890939863,1942711449,348465880,2948228414,2659253347,1892260645,708128559,7502611670,0,7046692343,3718354570,73658841,339582989,65744261,0,189995179,1886891629,1610327817,0,276563812,3693095018,3488095018,0,0,3848139225,1434744760,178006844,2413394465,2180773343,1731847422,547715336,85,82,same
229,,gyeongnam,32,19881017,NA,hospital,4865825740,328640850,4518515829,2568101150,1229857877,104728234,97558065,267479720,876318984,2942061014,2877547033,2169813428,64513981,12195187340,8488389288,240591100,0,9214354576,1571474906,3.36E+08,7642879670,6959950000,5922893778,5137126809,3392320796,163792532,3588482068,1903150120,2312835253,135881429,110239750,786380800,1030619220,6352407895,6352407895,1458412966,0,7581883829,3710553341,2.24E+08,0,8110172225,7790172225,4367571146,3.20E+08,3.20E+08,5824119499,4260807825,130,65,change
239,,gyeongbuk,95,20150204,199,nursing_hospital,5805245841,243550386,4925257460,2523585346,152447,214691663,213691655,630830,421267949,1693862158,1671187318,822884401,22674840,4658748735,4543418735,115330000,0,4497231732,615904137,224233639,3881327595,3559911533,1855379161,0,4522626112,143501864,4192388162,2346052429,23890648,207851147,200822939,0,2775587,969799581,891785251,461822161,78014330,5011471778,4904141778,107330000,0,4547160147,391415567,3.00E+07,4155744580,3783572524,1434111212,0,85,87,same
241,,gyeonggi,74,20101223,401,nursing_hospital,28820808148,0,26262553096,10518017983,443301084,3409880347,386802520,431865950,-840190161,7352046531,7033324887,3827988535,318721644,19947228847,18671227573,348033000,0,26398483399,3018332657,2.00E+08,23380150742,11116070104,900791979,-370273021,25484317520,0,22705095106,9323253296,309206518,2558473304,397114765,313899410,216056218,6220723923,5747138461,3859469840,473585462,20157079600,19029608346,287583000,0,24433486803,4548859997,1.50E+09,19884626806,10793629760,1944316720,673251720,236,236,same
243,,gyeongbuk,8,20090219,131,nursing_hospital,3860050960,0,3539982016,2197332420,6570732,0,230149040,0,326639676,756919013,754920511,311004163,1998502,4016346785,3534112212,118980000,0,2259381263,534412693,0,1724968570,1.53E+09,2513884535,780812935,3909984700,0,3578814532,2217091020,14948087,0,193648696,0,346118255,669407237,667804052,342240979,1603185,3817646784,3520293116,118980000,0,2060465872,484727423,0,1575738449,1.53E+09,2426588149,693516549,29,75,same
246,,jeonnam,145,19880801,191,general_hospital,10101810572,1776294760,8380210191,5336221850,151833893,85878960,51307456,0,11260554,820736077,658004747,617186245,162731330,8403699154,8304177856,99521298,0,2927022682,1169385412,168399093,1757637270,1657637270,6297412549,9530310,4037812915,867763748,3180942702,2135181720,27962463,43698653,20833653,0,-26629725,990725968,828429400,719125047,162281948,8562469697,8529295931,33173766,0,2955340250,1137545570,332417093,1817794680,1717794680,6597855415,9530310,116,,NA
254,,choongbuk,152,20150124,60,hospital,2326749862,399970836,3083860292,1370629246,3559844,279595429,228185308,4450440,-1437567291,1320624539,1277669038,314922197,42955501,9535549990,9533549990,2.00E+06,0,6676343772,1027132940,125593130,5649210832,4193665337,4179830757,0,403125080,0,344057772,186346220,1548,22238708,22238708,0,36830148,280574916,233574916,208068558,47000000,8917908900,8917908900,0,0,3581085768,481085768,117947275,3.10E+09,3.10E+09,5617398048,0,37,,NA
258,,busan,72,20111222,NA,nursing_hospital,872179110,48990716,769474379,517556621,6334,34885965,13166111,1820440,17013944,351747486,347849276,309003617,3014500,1099506237,1099506237,0,0,858702607,186721097,34770000,671981510,633981510,592551116,0,958370064,36826451,827022361,492766325,3960,41835966,18437526,0,52689246,268532610,265281130,222813856,3251480,1135020467,1135020467,0,0,828015905,486380953,353900000,341634952,316749910,575537172,0,25,26,change
260,,ulsan,124,20131128,120,hospital,3873943058,195181603,4801948310,2764029567,572382,233284074,192580428,0,-1355898547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40941040,0,525424188,370249300,311229,15952000,11952000,0,-500123919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,same
282,,gyeonggi,12,20071224,122,nursing_hospital,3203369760,121305945,3016977154,1691654970,2767325,42813140,42748980,0,25040846,572203990,559381966,238205017,273500,3256595679,2994192938,79510330,0,1911263611,411263611,0,1.50E+09,1.50E+09,1917536058,0,3215763567,88929042,2923268081,1579212040,73389187,58998772,38628772,26170340,191786519,598918238,598265595,252655437,0,3198457003,3032836783,33090500,0,1904880029,1904880029,1.50E+09,0,0,1892495212,0,47,-,same
292,,gyeonggi,24,19960308,12,clinic,3502171287,0,3734032401,2302743310,24842772,26981985,15108459,0,-234000327,586307606,537944463,296215154,48363143,2776432432,2641040471,5100000,0,2646999296,1370486234,0,1276513062,4.15E+08,715740742,-25228158,3725639510,0,3814298684,2319919003,11479941,16619798,13834246,0,-93799031,662325084,613510565,192701979,48814519,2456996985,2451896985,5100000,0,2170056436,885804690,0,1284251746,4.15E+08,949265633,208296733,52,52,same
293,,jeonbuk,26,20050503,124,nursing_hospital,19040120301,1809686866,18630988374,9159502876,3612970059,2069878980,967337721,44654799,97881341,138476790,138476790,100980930,0,4592048854,2829903500,0,0,44852005,1009044865,0,0,0,925107970,4288626279,18117082193,1685135843,14954784060,8569088083,45280314,1215562462,1090310725,63119448,243760694,184957435,183748945,176641380,1208490,4395337615,2829903500,0,0,57485251,1047007612,0,0,0,971025291,4209769513,,,NA
294,,choongnam,28,20070914,124,nursing_hospital,3023693310,83253062,2708665450,1438180079,84776266,174381426,138877326,19456897,122712741,2320507788,2314833988,345135637,5673800,5458576210,5447576210,1.10E+07,0,1666029149,139085575,0,1526943574,1526943574,6113054849,0,2953772260,88992478,2773533796,1408527602,77469178,211047474,138153154,0,-42332310,2326351938,2321114211,217837440,5237727,5661081089,5650081089,1.10E+07,0,1997090919,263562970,0,1733527949,1733527949,5990342108,0,47,47,change
299,,gyeongnam,32,20160329,156,nursing_hospital,2807252790,189692304,3719921250,2004020934,0,0,215416713,0,-1102360764,2519927279,2299566279,16500000,220361000,5535015297,5431439536,50400161,0,9233546793,4166036793,0,5067510000,5067510000,-1178604217,0,1279056568,108686957,2322884130,1408016850,0,0,158956617,0,-1152514519,2369326148,2267223148,1.10E+07,102103000,5698856623,5594372462,45400161,0,7930073123,2930073123,0,5.00E+09,5.00E+09,138109648,0,56,54,same
301,,gyeongnam,32,20120220,174,nursing_hospital,3909618456,140999792,3529514998,2510576803,14164802,0,233132294,0,253268468,1425011575,1310775575,904006961,114236000,5616632654,5589632654,2.70E+07,0,4704816402,492937695,0,4211878707,4211878707,2336827827,0,3834959080,135442240,3589611608,2567364676,131359431,0,230484000,0,241264663,1674054721,1610252591,767912336,63802130,5058892577,5055892577,3.00E+06,0,4439122347,412515798,0,4026606549,4026606549,2293824951,0,76,83,change
307,,gyeongnam,35,19880826,95,hospital,10765900122,0,11483996496,6326855029,823222665,69643963,49141906,0,35482328,1512967958,1429411175,931023840,83556783,5247102810,4734251254,512851556,0,4519783459,2902783459,0,1.62E+09,1594400000,2240287309,0,9466426520,0,9788969058,5240956230,404832240,69775902,45457289,0,12513800,1594623806,1505988267,754194050,88635539,5104398321,4683738321,420660000,0,4494217146,2731017146,0,1763200000,1740600000,2204804981,0,125,125,same
310,,seoul,36,20100531,104,nursing_hospital,2846454139,0,2975635457,1226582599,27863965,152257910,39142558,0,-253575263,1358299893,1358299893,5922690,0,1800441173,1650367839,1.50E+08,0,1452610481,1372151315,0,80459166,0,1706130585,143773550,3258857834,0,3060128158,1364295627,12313684,38708618,34705682,24136658,148198084,1267779938,1267779938,705850,0,2076712976,1878377882,197381760,0,1902391248,1902391248,1649456932,0,0,1442101666,397348813,,,NA
326,,seoul,52,20071023,188,nursing_hospital,7076517445,437440464,5997597082,3178469750,5948528,3066600,0,97387100,546974727,2478398936,2465753246,632011860,12645690,5246906923,5146646923,100260000,0,1830139595,1356093485,0,474046110,0,5895166264,0,6396648832,396476702,5458001476,2898863180,2552260,12933526,7934465,14830575,516958813,1189395946,1186140866,455543450,3255080,5350630243,5250370243,100260000,0,1191834652,1059697892,0,132136760,0,5348191537,0,80,81,same
330,,choongbuk,57,20090508,174,nursing_hospital,4625146250,0,4464409285,2208583336,34999144,95069924,87469375,0,100666185,476455519,476455519,303921858,0,4677990363,4666330363,11660000,0,3818442750,1520053069,0,2298389681,2298389681,1336003132,562073772,4685275140,0,4453379801,2227336005,37609323,91735802,86485802,0,177768860,370962594,370962594,247732720,0,4248879992,4241279992,7600000,0,3384505639,1554505639,0,1.83E+09,1.83E+09,1235336947,562073772,63,52,same
334,,busan,61,19990212,25,hospital,6471901320,352489792,6122838171,3868987350,39822971,26847910,21847910,2441010,7107408,1659182537,1604580075,1175707360,54602462,7807625094,7623438324,130320000,0,2905561718,261902315,0,2643659403,8.00E+08,6561245913,1820237995,6543863477,353956148,6218292255,3828402230,73156238,30774710,22319195,0,13996602,1601501039,1560037559,859885730,41463480,7852941805,7668755035,130320000,0,2900304339,256644936,0,2643659403,8.00E+08,6554138505,1813130587,90,90,same
336,,busan,62,20100423,194,nursing_hospital,9415617490,0,8968913624,5677301293,131414973,559742865,67442885,89043270,-70667296,2201031755,2201031755,1376992103,0,7257672915,5275394718,5.00E+08,0,5791812668,1152504760,0,4639307908,2.04E+09,3666892002,1239850236,9556086350,0,8847120004,5493770718,125568389,645188834,46754914,210419010,-21073109,1815022642,1815022642,1164451157,0,6868778499,5124337672,5.00E+08,0,4946241843,689785015,0,4256456828,2.08E+09,3737559298,1310517532,190,170,same
337,,busan,62,20060621,275,nursing_hospital,15660220800,1371181122,12233635706,7414728953,111278814,1300109363,200073493,256150850,610422573,5742607277,5732021706,1467171435,10585571,9108292328,6641812128,2140300000,0,5826243871,496243871,0,5.33E+09,5.33E+09,9024655734,0,16070778740,1437084397,12067942021,7249774409,84023627,1280633508,207177542,322238920,1046903521,5140492775,5130314041,1373224395,10178734,9875138768,7180398568,2156560000,0,6601398382,906398382,415479890,5.70E+09,5.70E+09,8414233161,0,222,222,same
341,,busan,66,20100226,NA,nursing_hospital,39441590,1835644,113993911,54852537,3240000,146544398,12726531,8433480,-228125843,44027348,44027348,37018505,0,3720335025,3720335025,0,0,2029206430,144206430,0,1.89E+09,1.89E+09,1735155943,0,2284414711,652246618,1727133859,1037262094,5707843,68518194,67216051,9773610,-167549727,106622964,96552484,45816871,1637000,3869996732,3858040732,11956000,0,2013337910,128337910,0,1.89E+09,1.89E+09,1963281786,0,32,32,NA
343,,busan,67,20080804,175,nursing_hospital,4324061550,145170512,3688645504,2062700526,54516801,157277722,110692050,61854780,325629833,2356176969,2350994864,424957790,5182105,5294389541,5294389541,0,0,3984782764,484782764,0,3.50E+09,3.50E+09,3665783746,2170400355,4137903370,136085133,3491813581,1932590050,51365317,207563853,152655180,57596940,296209180,1889037340,1879150502,419142870,9886838,5450482767,5450482767,0,0,3999366194,499366194,0,3.50E+09,3.50E+09,3340153913,1844770522,67,67,same
348,,choongnam,73,20110404,162,nursing_hospital,3235888530,153447922,2977818282,1851296220,888311,45416388,44766388,5161720,54932529,895916147,869790527,632674512,26125620,3448522269,3409122269,39400000,0,2047027775,387950833,0,1659076942,1.41E+09,2297410641,0,2963309660,151221464,2656666425,1752450220,4098683,99794869,39766943,0,59725585,692205209,670070009,576012728,22135200,3348350366,3308950366,39400000,0,1784794973,392577091,0,1392217882,1.09E+09,2255760602,0,66,66,same
368,,gyeonggi,99,20080807,149,nursing_hospital,17855223156,0,20831295203,10119106740,1972119859,314182108,291767884,0,-1318134296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522303265,0,19564511794,9904327332,817477479,273357912,270787028,0,-498088962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,239,same
370,,gyeongnam,101,20121030,236,nursing_hospital,6424633770,277509390,5521852244,3469814470,20630098,120726816,85682325,59746400,465429018,2217284696,2217284696,948943639,0,5261753789,5151045586,4900000,0,3256514976,578514976,0,2.68E+09,2.68E+09,4222523509,900028311,5944442070,280006095,5203995098,3243576450,25429430,110590376,91416502,11671164,363608767,1463296250,1463296250,740330025,0,5544472812,5422192638,6900000,0,3206273805,566273805,0,2.64E+09,2.64E+09,3801495257,479000059,130,130,same
374,,gyeongbuk,107,20120618,142,nursing_hospital,872461860,0,797293612,379791952,11506491,16506706,15990706,0,70168033,1665423333,1665423333,0,0,4569689384,4524689384,3.00E+07,0,2606700604,328700604,0,2.28E+09,2.28E+09,3628412113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,,NA
377,,gyeongbuk,113,20130523,377,nursing_hospital,13842183880,0,11011996719,6791354810,122104378,1691550874,200233334,279212463,981528202,3369634598,3326634598,1908242010,43000000,14500245765,14060793449,109970000,0,14307786082,3950517666,0,10357268416,6571860000,3562094281,0,13158971915,0,11091862203,6027463234,125458084,1308850453,233755985,191856440,691860903,2353032540,2309714152,1669601703,43318388,14347838926,14228980546,87970000,0,14120305387,4404083387,0,9716222000,7412540000,2580566079,0,190,190,same
380,,choongbuk,117,20100913,12,nursing_hospital,1703219120,0,1722127416,1089792630,13420717,32463055,24862815,0,-37950634,581054581,581054581,210391970,0,1592363136,1592363136,0,0,792979502,132979502,0,6.60E+08,6.60E+08,1380438215,0,1758359400,0,1649947308,994300010,14739674,41559557,31207765,0,81592209,558304424,558304424,141961820,0,1691894729,1691894729,0,0,821284184,161284184,0,6.60E+08,6.60E+08,1428914969,0,28,25,change
382,,ulsan,123,19970422,103,hospital,81592457513,14958384377,58382491504,41180659590,1001900508,1061933692,468197565,1470911860,6720636588,25208553928,24940224029,0,268329899,59508838127,57342481111,143076700,0,37219430599,15350916476,0,21868514123,12685694668,47497961456,23771308976,74988954767,14321305145,53528122314,37143493440,3724670865,1278392545,622136040,1336396350,8249409278,19204498353,18964510736,160910,239987617,60468891364,57733957122,133346700,0,38896064849,15317519808,0,23578545041,14791061480,40777324868,23771308976,604,604,same
387,,gyeongbuk,132,20060401,74,nursing_hospital,2755846059,0,2691651035,1561923089,25577201,68603268,68603252,5846521,15322436,1835339403,1835339403,394648499,0,2335423937,2056548494,110450000,0,2124576277,99576277,0,2.03E+09,2.03E+09,2046187063,0,2664335589,0,2592821966,1421629353,27984621,76148394,75988692,4852670,18497180,1857458476,1857458476,482482067,0,2280193036,2011767593,1.00E+08,0,2106786885,81786885,0,2.03E+09,2.03E+09,2030864627,0,55,56,same
388,,gyeongbuk,132,20000801,102,hospital,9737271345,0,0,0,0,10071681269,0,0,-334409924,330859584,330859584,278571137,0,3682387256,3592387256,9.00E+07,0,4482911371,1541896877,0,2941014494,2063135822,-469664531,0,6916241703,0,0,0,0,7649475492,0,0,-733233789,387778576,387778576,168735651,0,3568485346,3498485346,7.00E+07,0,4879530859,1416482643,0,3463048216,2422436487,-923266937,0,33,20,same
389,,gyeonggi,134,20120503,53,hospital,6296805353,1192329214,4880757704,3477671958,52545761,235283634,199148566,7108830,33871732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6209962225,0,5861164025,3111653649,24638178,235218890,0,14258180,123959308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,same
394,,incheon,140,19990610,20,clinic,1093225342,0,1064146298,645557966,5894591,6499454,1634316,3329587,25144594,256618464,255632464,0,986000,926064669,723000367,203064302,2664302,105100776,75100776,0,3.00E+07,3.00E+07,1077582357,0,1046621924,0,1002233429,583760285,2753251,5007863,2380833,2338800,39795083,228717446,227800446,0,917000,940021101,737154708,202866393,2466393,116300784,75300784,0,4.10E+07,4.10E+07,1052437763,0,16,16,same
395,,jeonbuk,143,20161229,156,nursing_hospital,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,NA
396,,jeonbuk,143,20161229,156,nursing_hospital,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,NA
397,,jeonbuk,147,20130722,194,nursing_hospital,5479247780,295974633,5173015225,3263054070,7071508,70040708,65052343,0,-52711278,753946845,744070595,529993532,9876250,6845456374,6617844688,25799000,0,2186917692,356470648,0,1830447044,1830447044,5412485527,0,5228549030,326796181,5123227065,3153987490,26282595,82381907,77726069,0,-277573528,839722067,829705727,590637123,10016340,7106466367,6958012823,20799000,0,2470991629,378970298,0,2092021331,2092021331,5475196805,0,106,103,same
398,,jeju,149,20070912,13,nursing_hospital,7492834149,0,6547069893,2527670216,148120856,601828753,193531715,141779000,350277359,2292805432,2219604938,765749755,73200494,8309067142,7513837205,31125000,0,6938766297,271496858,0,6667269439,5646644000,3663106277,0,7280189837,0,5952265934,2540482850,196931214,789245776,116581458,64761260,670848081,1779101713,1717013386,998679520,62088327,8372412490,7452794935,30450000,0,6934269394,476785314,0,6457484080,5786636000,3217244809,0,66,68,same
401,,gyeongnam,155,20080602,170,hospital,7897860940,866883987,6393699075,3553658000,30827145,296902093,132573374,60703130,310499800,1176098219,1152938480,5467970,23159739,8739596303,8668758285,38031200,0,4041861864,791129612,0,3250732252,3250732252,5873832658,1424647237,7783065290,885272296,6199745642,3397664638,15251327,351730258,167720824,73237127,288331294,1012792485,993819876,6565300,18972609,8728740043,8495281869,48057200,0,3859567537,709244707,0,3150322830,3150322830,5881964991,1299147437,104,98,same
403,,choongnam,159,20131226,148,nursing_hospital,4094377700,0,4062433337,2025037730,2445844,110762670,105896120,0,-76372463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854779260,0,3861625753,1946642195,2016273,125256495,123529614,0,-130086715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,same
404,,choongnam,159,20110926,149,nursing_hospital,1713748130,154048910,1544841142,909009899,31802043,102079,0,5121384,41436658,357458089,343908989,0,13549100,2254348972,2233148972,2.00E+07,0,460466782,460466782,0,0,0,2151340279,0,1375262760,95080680,1244314310,706161059,11188471,2835680,0,2035530,42185031,381360427,375949827,0,5410600,2168594065,2146794065,2.00E+07,0,440050871,440050871,0,0,0,2109903621,0,19,19,same
